ma_san_pham,ten_san_pham,nganh_hang,shop,gia,gia_goc,ty_le_giam,luot_ban,danh_gia,url,da_kiem_tra_gia_ao
278694957,Sách Thành Phố Và Những Bức Tường Bất Định,Sách ngoại văn,Tiki,238700,310000,0.23,343,5.0,https://tiki.vn/sach-thanh-pho-va-nhung-buc-tuong-bat-dinh-p278694957.html?spid=278694959,False
278638861,Sách IELTS Writing: Viết Luận “Chất Như Nước Cất”,Sách ngoại văn,Tiki,138600,219000,0.37,151,5.0,https://tiki.vn/sach-ielts-writing-viet-luan-chat-nhu-nuoc-cat-p278638861.html?spid=278638863,False
278602011,Sách Thứ Kình - Về Bên Anh,Sách ngoại văn,Tiki,133400,199000,0.33,28,5.0,https://tiki.vn/sach-thu-kinh-ve-ben-anh-p278602011.html?spid=278601992,False
278495084,Sách Kỹ Năng Phòng Tránh Bắt Nạt Và Bạo Lực Học Đường,Sách ngoại văn,Tiki,30204,38000,0.21,103,5.0,https://tiki.vn/sach-ky-nang-phong-tranh-bat-nat-va-bao-luc-hoc-duong-p278495084.html?spid=278495101,False
278279383,Sách Trong Gia Đình,Sách ngoại văn,Tiki,87000,120000,0.28,39,0.0,https://tiki.vn/sach-trong-gia-dinh-p278279383.html?spid=278279384,False
278242178,Tủ sách vui để học - Sách tô màu - Dòng sách cầm tay,Sách ngoại văn,Tiki,91000,128000,0.29,6,0.0,https://tiki.vn/tu-sach-vui-de-hoc-sach-to-mau-dong-sach-cam-tay-p278242178.html?spid=278253062,False
278159185,Sách Em học cách quản lí cảm xúc của mình,Sách ngoại văn,Tiki,16400,25000,0.34,31,0.0,https://tiki.vn/sach-em-hoc-cach-quan-li-cam-xuc-cua-minh-p278159185.html?spid=278159196,False
278128712,Sách Bồi Dưỡng Tính Cách Tự Tin Và Mạnh Mẽ Cho Trẻ,Vitamin & Thực phẩm bổ sung,Tiki,23400,32000,0.27,13,0.0,https://tiki.vn/sach-boi-duong-tinh-cach-tu-tin-va-manh-me-cho-tre-p278128712.html?spid=278128885,False
278119757,Sách Mossad: Chiến Dịch Tình Báo Huyền Thoại - Những Điệp Vụ Kinh Điển Làm Rúng Động Thế Giới,Đèn chiếu sáng,Tiki,159700,229000,0.3,227,4.6,https://tiki.vn/sach-mossad-chien-dich-tinh-bao-huyen-thoai-nhung-diep-vu-kinh-dien-lam-rung-dong-the-gioi-p278119757.html?spid=278119758,False
277165432,"Sách Hành Lang Hẹp - Nhà Nước, Xã Hội Và Vận Mệnh Của Tự Do",Sách ngoại văn,Tiki,313000,397000,0.21,598,5.0,https://tiki.vn/sach-hanh-lang-hep-nha-nuoc-xa-hoi-va-van-menh-cua-tu-do-p277165432.html?spid=277174313,False
276933751,Combo Giáo Trình Chuẩn YCT 2 - Sách Bài Học và Bài tập (Bộ 2 cuốn),Đồ chơi học tập,Tiki,180000,216000,0.17,243,0.0,https://tiki.vn/combo-giao-trinh-chuan-yct-2-sach-bai-hoc-va-bai-tap-bo-2-cuon-p276933751.html?spid=276949266,False
276928994,Bộ Sách Móng Vuốt Quạ Đen,Kem dưỡng ẩm,Tiki,88000,120000,0.27,222,5.0,https://tiki.vn/bo-sach-mong-vuot-qua-den-p276928994.html?spid=276930833,False
276388548,Sách Tư Duy Nhanh Và Chậm (Tái Bản),Tô màu - Luyện chữ,Tiki,188700,269000,0.3,3904,4.7,https://tiki.vn/sach-tu-duy-nhanh-va-cham-tai-ban-p276388548.html?spid=214186190,False
275928713,Sách Đọc Vị Mọi Vấn Đề Của Trẻ - Giải Mã Mọi Vấn Đề Về Nuôi Con Nhỏ: Ăn - Ngủ - Kỷ Luật Hành Vi,Sách ngoại văn,Tiki,165000,239000,0.31,691,5.0,https://tiki.vn/sach-doc-vi-moi-van-de-cua-tre-giai-ma-moi-van-de-ve-nuoi-con-nho-an-ngu-ky-luat-hanh-vi-p275928713.html?spid=275928716,False
275043092,Sách Đầu Tư Vào Vàng - Khoản Đầu Tư Tuyệt Đối An Toàn Thiết Yếu Cho Mỗi Danh Mục Đầu Tư (Jonathan Spall),Sách ngoại văn,Tiki,108000,159000,0.32,313,4.6,https://tiki.vn/sach-dau-tu-vao-vang-khoan-dau-tu-tuyet-doi-an-toan-thiet-yeu-cho-moi-danh-muc-dau-tu-jonathan-spall-p275043092.html?spid=275303053,False
273844978,Sách Thao Túng Tâm Lý,Tô màu - Luyện chữ,Tiki,110600,169000,0.35,16090,4.7,https://tiki.vn/sach-thao-tung-tam-ly-p273844978.html?spid=167940011,False
272058579,Sách Basic Ielts Listening (Quét Mã QR Để Nghe File MP3),Sách ngoại văn,Tiki,206000,248000,0.17,252,4.5,https://tiki.vn/sach-basic-ielts-listening-quet-ma-qr-de-nghe-file-mp3-p272058579.html?spid=272058580,False
272003238,Nụ hôn tinh nghịch,Truyện tranh/Manga,Tiki,84000,90000,0.07,279,5.0,https://tiki.vn/nu-hon-tinh-nghich-p272003238.html?spid=275363421,False
271219230,Sách Chiến tranh không có một khuôn mặt phụ nữ (Tái bản),Sản phẩm cho bé,Tiki,132000,180000,0.27,1304,4.7,https://tiki.vn/sach-chien-tranh-khong-co-mot-khuon-mat-phu-nu-tai-ban-p271219230.html?spid=271219231,False
205148094,Sách Cánh Cửa Mở Rộng -Thần Thoại Sisyphus,Sách ngoại văn,Tiki,78000,95000,0.18,849,5.0,https://tiki.vn/sach-canh-cua-mo-rong-than-thoai-sisyphus-p205148094.html?spid=205148095,False
176909246,Sách Bí Quyết Bấm Huyệt Chữa Bệnh,Sách ngoại văn,Tiki,137060,178000,0.23,1221,4.8,https://tiki.vn/sach-bi-quyet-bam-huyet-chua-benh-p176909246.html?spid=176909247,False
176909221,Sách Ngôi Nhà Bên Bờ Biển Xanh Thẳm,Tẩy rửa mặt,Tiki,139300,199000,0.3,3895,5.0,https://tiki.vn/sach-ngoi-nha-ben-bo-bien-xanh-tham-p176909221.html?spid=176909223,False
160585832,Sách Veil – Sắc Trắng Yêu Kiều - Tập 3 (Tặng Kèm Postcard),Sách thiếu nhi,Tiki,88000,109000,0.19,1012,5.0,https://tiki.vn/sach-veil-sac-trang-yeu-kieu-tap-3-tang-kem-postcard-p160585832.html?spid=160585833,False
76175345,Sách Ăn Theo Nhóm Máu,Sách ngoại văn,Tiki,133000,199000,0.33,940,4.8,https://tiki.vn/sach-an-theo-nhom-mau-p76175345.html?spid=76175346,False
56750844,Sách Tiểu Sử Steve Jobs (Tái Bản 2020),Sách ngoại văn,Tiki,291850,449000,0.35,1902,4.8,https://tiki.vn/sach-tieu-su-steve-jobs-tai-ban-2020-p56750844.html?spid=56750845,False
55319105,Sách Những Quy Luật Của Bản Chất Con Người,Tô màu - Luyện chữ,Tiki,236000,300000,0.21,7649,4.8,https://tiki.vn/sach-nhung-quy-luat-cua-ban-chat-con-nguoi-p55319105.html?spid=55319106,False
54266567,Sách Nghĩ Giàu Và Làm Giàu (Bìa Mềm),Chăm sóc cơ thể,Tiki,84700,110000,0.23,14566,5.0,https://tiki.vn/sach-nghi-giau-va-lam-giau-bia-mem-p54266567.html?spid=54266568,False
32219488,Sách Doanh Nghiệp Của Thế Kỷ 21 (Tái Bản 2019),Sách ngoại văn,Tiki,84000,100000,0.16,5573,4.8,https://tiki.vn/sach-doanh-nghiep-cua-the-ky-21-tai-ban-2019-p32219488.html?spid=33095730,False
24490036,Sách Tại Sao Phương Tây Vượt Trội,Sách ngoại văn,Tiki,311100,468000,0.34,4147,4.7,https://tiki.vn/sach-tai-sao-phuong-tay-vuot-troi-p24490036.html?spid=24490037,False
20611171,Combo Tý Quậy ( 10 tập ),Truyện tranh/Manga,Tiki,300000,400000,0.25,254,4.7,https://tiki.vn/combo-ty-quay-10-tap-p20611171.html?spid=20611172,False
15267827,Sách Hoàng Tử Bé (Tái Bản),Sách ngoại văn,Tiki,74000,86000,0.14,27117,5.0,https://tiki.vn/sach-hoang-tu-be-tai-ban-2019-p15267827.html?spid=15267828,False
7496289,Sách Sơn Nam - Lịch Sử Khẩn Hoang Miền Nam (Tái Bản),Sách ngoại văn,Tiki,91950,115000,0.2,1005,4.8,https://tiki.vn/sach-son-nam-lich-su-khan-hoang-mien-nam-tai-ban-p7496289.html?spid=7496291,False
3102749,Sách Bất Động Sản Căn Bản (Tái Bản 2018),Mỹ phẩm (Cũ),Tiki,136200,199000,0.32,2718,4.7,https://tiki.vn/sach-bat-dong-san-can-ban-tai-ban-2018-p3102749.html?spid=3147817,False
638185,Sách Tự Học Đột Phá - Kĩ Năng Viết Lại Câu Tiếng Anh,Dụng cụ làm đẹp,Tiki,102000,139000,0.27,4048,4.8,https://tiki.vn/sach-tu-hoc-dot-pha-ki-nang-viet-lai-cau-tieng-anh-p638185.html?spid=638186,False
544731,Sách Giáo Trình Chuẩn HSK 2 - Bài Học (Kèm file MP3),Sách ngoại văn,Tiki,164000,198000,0.17,3988,5.0,https://tiki.vn/sach-giao-trinh-chuan-hsk-2-bai-hoc-kem-file-mp3-p544731.html?spid=268145,False
279391315,Sách Điềm Dược - Viên Thuốc Ngọt Ngào Mang Tên Em (Tập 1),Sách ngoại văn,Tiki,137200,196000,0.3,52,4.3,https://tiki.vn/sach-diem-duoc-vien-thuoc-ngot-ngao-mang-ten-em-tap-1-p279391315.html?spid=279391397,False
279342169,Sách Tâm Lý Học Đọc Vị,Tô màu - Luyện chữ,Tiki,76300,109000,0.3,22,0.0,https://tiki.vn/sach-tam-ly-hoc-doc-vi-p279342169.html?spid=279342170,False
279325501,Sách Chân Cứng Đá Mềm - Hồi ký Xuân Phượng,Mặt nạ/Serum,Tiki,119000,150000,0.21,51,5.0,https://tiki.vn/sach-chan-cung-da-mem-p279325501.html?spid=279378597,False
279323586,Sách Dấu Ấn Hoàng Gia - Tập 51 [Tặng Kèm Postcard],Truyện tranh/Manga,Tiki,28500,30000,0.05,120,0.0,https://tiki.vn/sach-dau-an-hoang-gia-tap-51-tang-kem-postcard-p279323586.html?spid=279323587,False
279292563,Truyện Tranh - Nơi Dãy Núi Điên Dại,Truyện tranh/Manga,Tiki,38000,40000,0.05,51,5.0,https://tiki.vn/truyen-tranh-noi-day-nui-dien-dai-p279292563.html?spid=279534174,False
278894059,"Sách Mình Chia Tay Rồi, Có Nhớ Không?",Sách ngoại văn,Tiki,55200,92000,0.4,60,5.0,https://tiki.vn/sach-minh-chia-tay-roi-co-nho-khong-p278894059.html?spid=278894060,False
278814503,Sách Bảng Xếp Hạng Quân Vương [Chọn Tập Lẻ,Truyện tranh/Manga,Tiki,43650,43650,0.0,18,5.0,https://tiki.vn/sach-bang-xep-hang-quan-vuong-chon-tap-le-p278814503.html?spid=278756490,False
278723591,Sách Continental Saigon – Từ Hào Quang Đế Quốc Đến Giấc Mộng Đông Dương Tan Vỡ,Sách ngoại văn,Tiki,255000,339000,0.25,54,5.0,https://tiki.vn/sach-continental-saigon-tu-hao-quang-de-quoc-den-giac-mong-dong-duong-tan-vo-p278723591.html?spid=278723595,False
278684752,Giáo Trình Tiếng Hàn Tổng Hợp Dành Cho Người Việt Nam - Giáo Trình + Sách Bài Tập,Sách ngoại văn,Tiki,213000,266000,0.2,0,5.0,https://tiki.vn/giao-trinh-tieng-han-tong-hop-danh-cho-nguoi-viet-nam-giao-trinh-sach-bai-tap-phan-loai-le-p278684752.html?spid=278686582,False
278590521,Sách Agatha Christie - Kỳ Án Bảy Mặt Đồng Hồ,Chăm sóc da,Tiki,103000,132000,0.22,233,4.8,https://tiki.vn/sach-agatha-christie-ky-an-bay-mat-dong-ho-p278590521.html?spid=278590524,False
278518858,Thị Trấn Mèo - Tập 10 [Tặng Kèm Postcard],Truyện tranh/Manga,Tiki,64500,68000,0.05,84,5.0,https://tiki.vn/thi-tran-meo-tap-10-tang-kem-postcard-p278518858.html?spid=278518859,False
278377639,Sách Sứ Mệnh Hail Mary – Project Hail Mary,Tẩy rửa mặt,Tiki,146300,209000,0.3,784,4.8,https://tiki.vn/sach-su-menh-hail-mary-project-hail-mary-p278377639.html?spid=278377641,False
277923352,Sách Hỏi đáp nhanh trí,Sách ngoại văn,Tiki,51000,78000,0.35,49,0.0,https://tiki.vn/sach-hoi-dap-nhanh-tri-p277923352.html?spid=277923445,False
277543284,Kotaro sống một mình,Truyện tranh/Manga,Tiki,44000,48000,0.08,252,5.0,https://tiki.vn/kotaro-song-mot-minh-p277543284.html?spid=277670266,False
277499663,Sách NVIDIA Cỗ Máy Tư Duy Vĩ Đại,Tô màu - Luyện chữ,Tiki,149400,249000,0.4,272,5.0,https://tiki.vn/sach-nvidia-co-may-tu-duy-vi-dai-p277499663.html?spid=277499664,False
276718105,Sách Ngữ Pháp Tiếng Anh Tối Giản dành cho người mới bắt đầu - Tác giả BS. Đỗ Trung Kiên,Sách ngoại văn,Tiki,94000,196000,0.52,611,5.0,https://tiki.vn/sach-ngu-phap-tieng-anh-toi-gian-danh-cho-nguoi-moi-bat-dau-tac-gia-bs-do-trung-kien-p276718105.html?spid=276718106,False
276526058,Sách Jane Eyre,Sách ngoại văn,Tiki,163000,225000,0.28,220,4.8,https://tiki.vn/sach-jane-eyre-p276526058.html?spid=275185547,False
276289473,Sách Triết lý của Inamori Kazuo Chúng ta sống vì điều gì?,Tô màu - Luyện chữ,Tiki,87000,105000,0.17,247,5.0,https://tiki.vn/sach-triet-ly-cua-inamori-kazuo-chung-ta-song-vi-dieu-gi-p276289473.html?spid=276289475,False
272449818,Sách MANIFEST – 7 Bước Để Thay Đổi Cuộc Đời Bạn Mãi Mãi,Tô màu - Luyện chữ,Tiki,76300,109000,0.3,2805,5.0,https://tiki.vn/sach-manifest-7-buoc-de-thay-doi-cuoc-doi-ban-mai-mai-p272449818.html?spid=272449819,False
271162836,Sách Beartown 2: Chúng tôi đấu với các bạn,Đồ chơi thương hiệu,Tiki,179000,225000,0.2,1355,5.0,https://tiki.vn/sach-beartown-2-chung-toi-dau-voi-cac-ban-p271162836.html?spid=271162837,False
270790349,Shin - Cậu Bé Bút Chì Tập 16,Truyện tranh/Manga,Tiki,23500,25000,0.06,38,4.8,https://tiki.vn/shin-cau-be-but-chi-tap-16-p270790349.html?spid=270790352,False
263500714,Sách Dạy Con Làm Giàu (Tập 2) - Sử Dụng Đồng Vốn,Chăm sóc cơ thể,Tiki,122000,145000,0.16,710,5.0,https://tiki.vn/sach-day-con-lam-giau-tap-2-su-dung-dong-von-p263500714.html?spid=263500717,False
262590359,Sách Hoàng Tử Bé,Sách ngoại văn,Tiki,26880,35000,0.23,1309,5.0,https://tiki.vn/sach-hoang-tu-be-p262590359.html?spid=262590362,False
261982682,Sách Cuộc cách mạng Glucose,Sách ngoại văn,Tiki,114000,158000,0.28,2617,5.0,https://tiki.vn/sach-cuoc-cach-mang-glucose-p261982682.html?spid=261982684,False
247442507,Doraemon Tranh Truyện Màu - Nobita Tây Du Kí Tập 2 (Tái Bản 2023),Truyện tranh/Manga,Tiki,28500,30000,0.05,44,5.0,https://tiki.vn/doraemon-tranh-truyen-mau-nobita-tay-du-ki-tap-2-tai-ban-2023-p247442507.html?spid=247442508,False
207256575,Sách Định luật Murphy – Mọi bí mật tâm lý thao túng cuộc đời bạn,Sách ngoại văn,Tiki,83300,119000,0.3,8567,4.8,https://tiki.vn/sach-dinh-luat-murphy-moi-bi-mat-tam-ly-thao-tung-cuoc-doi-ban-p207256575.html?spid=207256576,False
195801641,Sách Tâm Lý Học Trẻ Em,Sách ngoại văn,Tiki,164000,195000,0.16,302,5.0,https://tiki.vn/sach-tam-ly-hoc-tre-em-p195801641.html?spid=195801650,False
190601856,Sách Tâm,Sách ngoại văn,Tiki,81500,109000,0.25,742,5.0,https://tiki.vn/sach-tam-p190601856.html?spid=190601859,False
186286187,Sách Nhà Lãnh Đạo Không Chức Danh,Sách ngoại văn,Tiki,83500,105000,0.2,4911,5.0,https://tiki.vn/sach-nha-lanh-dao-khong-chuc-danh-p186286187.html?spid=186286189,False
184419723,Sách Sapiens Lược Sử Loài Người (Tái Bản 2022),Đèn chiếu sáng,Tiki,197400,299000,0.34,5304,5.0,https://tiki.vn/sach-sapiens-luoc-su-loai-nguoi-tai-ban-2022-p184419723.html?spid=184419726,False
157240665,"Ra Bờ Suối Ngắm Hoa Kèn Hồng (Truyện Dài-Nguyễn Nhật Ánh) - Bìa Mềm (Màu Hồng) (Tặng Kèm Bookmark Bồi Hai Mặt, Thiệp Trái Tim In Bài Thơ Của Tác Giả)",Đồ chơi thương hiệu,Tiki,118000,145000,0.19,11836,5.0,https://tiki.vn/ra-bo-suoi-ngam-hoa-ken-hong-truyen-dai-nguyen-nhat-anh-p157240665.html?spid=157240667,False
143226165,Sách Cẩm Nang Khám Phá Cơ Thể Người (Tặng Kèm Bookmark),Sách ngoại văn,Tiki,59400,99000,0.4,1197,4.8,https://tiki.vn/sach-cam-nang-kham-pha-co-the-nguoi-tang-kem-bookmark-p143226165.html?spid=143226167,False
111285062,Sách Đắc Nhân Tâm (Bìa Mềm)(Tái Bản),Sách ngoại văn,Tiki,66220,86000,0.23,11884,4.8,https://tiki.vn/sach-dac-nhan-tam-bia-mem-tai-ban-p111285062.html?spid=111285063,False
104769768,Máy Tính CASIO FX580VN X-PK (Màu,Sách tiếng Việt,Tiki,744000,950000,0.22,5133,5.0,https://tiki.vn/may-tinh-casio-fx580vn-x-p104769768.html?spid=104769772,True
58533769,Combo 2 Cuốn: Tớ Muốn Ăn Tụy Của Cậu - Tập 1 + Tập 2 (Tái Bản),Sách ngoại văn,Tiki,68400,72000,0.05,127,4.5,https://tiki.vn/combo-2-cuon-to-muon-an-tuy-cua-cau-tap-1-tap-2-tai-ban-2020-p58533769.html?spid=58533771,False
49910019,Sách Bác Sĩ Riêng Của Bé Yêu - Chào Con! Ba Mẹ Đã Sẵn Sàng (Tái Bản),Sách ngoại văn,Tiki,77000,95000,0.19,8604,5.0,https://tiki.vn/sach-bac-si-rieng-cua-be-yeu-chao-con-ba-me-da-san-sang-tai-ban-p49910019.html?spid=49910020,False
34956336,Doraemon Plus Tập 6 (Tái Bản),Truyện tranh/Manga,Tiki,21600,25000,0.14,37,5.0,https://tiki.vn/doraemon-plus-tap-6-tai-ban-2019-p34956336.html?spid=34956337,False
30757177,Sách Bản Chất Của Người,Tô màu - Luyện chữ,Tiki,99330,129000,0.23,1891,4.7,https://tiki.vn/sach-ban-chat-cua-nguoi-p30757177.html?spid=30757179,False
24951095,Sách Mắt Biếc (Tái Bản 2019),Đồ chơi thương hiệu,Tiki,90000,110000,0.18,35174,5.0,https://tiki.vn/sach-mat-biec-tai-ban-2019-p24951095.html?spid=24951097,False
3639597,Sách Bước Chậm Lại Giữa Thế Gian Vội Vã (Tái Bản),Nước hoa,Tiki,77000,100000,0.23,49260,4.8,https://tiki.vn/sach-buoc-cham-lai-giua-the-gian-voi-va-tai-ban-p3639597.html?spid=3718337,False
279322060,Bộ Sách Tham Khảo Trí Tuệ Nhân Tạo - Lớp 1-12 (Trọn Bộ/Lẻ),Sách ngoại văn,Tiki,36000,36000,0.0,30,5.0,https://tiki.vn/sach-bo-sach-tri-tue-nhan-tao-lop-1-12-tron-bo-le-p279322060.html?spid=279322078,False
279298520,"Sách Tớ, Cậu và Những Điều Lấp Lánh",Sách ngoại văn,Tiki,94500,135000,0.3,32,5.0,https://tiki.vn/sach-to-cau-va-nhung-dieu-lap-lanh-p279298520.html?spid=279299007,False
279120672,Sách Codename Anastasia (Tập 2),Sách ngoại văn,Tiki,157500,225000,0.3,84,4.7,https://tiki.vn/sach-codename-anastasia-tap-2-p279120672.html?spid=279120970,False
279082305,Spy X Family - Tập 14,Truyện tranh/Manga,Tiki,27000,30000,0.1,68,5.0,https://tiki.vn/spy-x-family-tap-14-tang-kem-standee-pvc-p279082305.html?spid=279082306,False
278874643,Sách Đại Pháp Sư Của Thư Viện [Chọn Tập Lẻ,Truyện tranh/Manga,Tiki,42750,45000,0.05,195,5.0,https://tiki.vn/sach-dai-phap-su-cua-thu-vien-chon-tap-le-p278874643.html?spid=278967390,False
278836816,Lời Thì Thầm Tinh Tú – Star Whispers (Bộ Bài Và Sách Hướng Dẫn),Sách ngoại văn,Tiki,240000,300000,0.2,35,5.0,https://tiki.vn/loi-thi-tham-tinh-tu-star-whispers-bo-bai-va-sach-huong-dan-p278836816.html?spid=278836817,False
278788075,Sách Những Ngày Thường Bất Ổn Của Yano [Chọn Tập Lẻ,Truyện tranh/Manga,Tiki,42750,45000,0.05,80,4.1,https://tiki.vn/sach-nhung-ngay-thuong-bat-on-cua-yano-chon-tap-le-p278788075.html?spid=279559060,False
278690058,"Combo 3 Cuốn Destination Grammar & Vocabulary B1, B2, C1&C2 (Kèm Đáp Án)",Sách ngoại văn,Tiki,492000,615000,0.2,93,5.0,https://tiki.vn/combo-3-cuo-n-destination-grammar-vocabulary-b1-b2-c1-c2-kem-dap-an-p278690058.html?spid=278690059,False
278602020,Sách Kẹo Dâu Tây Và Tiểu Tiên Nữ Của Anh – Tập 2,Sách ngoại văn,Tiki,137200,196000,0.3,115,5.0,https://tiki.vn/sach-keo-dau-tay-va-tieu-tien-nu-cua-anh-tap-2-p278602020.html?spid=278603623,False
278489406,Sách Tôi Thấy Hoa Vàng Trên Cỏ Xanh (Khổ Nhỏ),Sách ngoại văn,Tiki,66300,80000,0.17,42,5.0,https://tiki.vn/sach-toi-thay-hoa-vang-tren-co-xanh-kho-nho-p278489406.html?spid=278489409,False
278094949,Sách Giải Thích Ngữ Pháp Tiếng Anh (Ấn Phẩm Mới),Sách ngoại văn,Tiki,146300,190000,0.23,353,5.0,https://tiki.vn/sach-giai-thich-ngu-phap-tieng-anh-an-pham-moi-p278094949.html?spid=278094950,False
278070702,Sách Anh Em Bình Thường - Trận Chiến Đi Trước Một Bước,Sách ngoại văn,Tiki,47500,75000,0.37,65,0.0,https://tiki.vn/sach-anh-em-binh-thuong-p278070702.html?spid=278070864,False
277963698,"Sách Huyễn Tưởng Về Bình Thường - Sang Chấn Tâm Lý, Bệnh Tật Và Chữa Lành Trong Một Nền Văn Hóa Độc Hại",Sách ngoại văn,Tiki,265650,345000,0.23,255,5.0,https://tiki.vn/sach-huyen-tuong-ve-binh-thuong-sang-chan-tam-ly-benh-tat-va-chua-lanh-trong-mot-nen-van-hoa-doc-hai-p277963698.html?spid=277963703,False
277447120,[5 REAMS] Thùng 5 Ream Giấy A4 Deli Giấy In Photo Copy 70gsm Chính Hãng Loại Dày 2500 Tờ Chống Lóa Giấy Mắt,Sách tiếng Việt,Tiki,621000,621000,0.0,112,5.0,https://tiki.vn/thung-5-ream-giay-a4-deli-giay-in-photo-copy-70gsm-chinh-hang-loai-day-ream-500-to-chong-loa-giay-mat-p277447120.html?spid=277447121,True
276859727,Spy X Family Tập 11 (Bản Thường),Truyện tranh/Manga,Tiki,28500,30000,0.05,92,5.0,https://tiki.vn/spy-x-family-tap-11-ban-thuong-tang-kem-standee-pvc-p276859727.html?spid=276859728,False
276653136,Sách Hồ Điệp Và Kình Ngư,Sách ngoại văn,Tiki,106700,155000,0.31,96,4.7,https://tiki.vn/sach-ho-diep-va-kinh-ngu-p276653136.html?spid=276653137,False
276613280,Sách Tục Ngữ Phong Dao (Theo bản in của Mặc Lâm năm 1967),Sách ngoại văn,Tiki,97200,145000,0.33,29,5.0,https://tiki.vn/sach-tuc-ngu-phong-dao-theo-ban-in-cua-mac-lam-nam-1967-p276613280.html?spid=276613282,False
276377311,Sách Ông trăm tuổi tái xuất và giải cứu thế giới (Jonas Jonasson),Đồ chơi thương hiệu,Tiki,158000,190000,0.17,555,4.8,https://tiki.vn/sach-ong-tram-tuoi-tai-xuat-va-giai-cuu-the-gioi-jonas-jonasson-p276377311.html?spid=276377312,False
275406600,Sách Dẫn Dắt Một Bầy Sói Hay Chăn Một Đàn Cừu,Sách ngoại văn,Tiki,126300,195000,0.35,3134,4.7,https://tiki.vn/sach-dan-dat-mot-bay-soi-hay-chan-mot-dan-cuu-p275406600.html?spid=275406603,False
274728364,Sách Đại Việt Sử Ký Toàn Thư,Sách ngoại văn,Tiki,188800,275000,0.31,699,4.8,https://tiki.vn/sach-dai-viet-su-ky-toan-thu-p274728364.html?spid=274728367,False
271411085,"Sách Nói Sao Cho Trẻ Chịu Nghe, Nghe Sao Cho Trẻ Chịu Nói (TB)",Sách ngoại văn,Tiki,169000,225000,0.25,215,5.0,https://tiki.vn/sach-noi-sao-cho-tre-chiu-nghe-nghe-sao-cho-tre-chiu-noi-tb-p271411085.html?spid=271411086,False
270837098,Quốc Kì Các Nước Trên Thế Giới - Sách Dán Hình Thông Minh Kèm Bản Đồ Thế Giới- Với Hơn 400 Lá Cờ Bóc Dán,Vitamin & Thực phẩm bổ sung,Tiki,45800,65000,0.3,86,4.8,https://tiki.vn/quoc-ki-cac-nuoc-tren-the-gioi-sach-dan-hinh-thong-minh-kem-ban-do-the-gioi-voi-hon-400-la-co-boc-dan-p270837098.html?spid=270837099,False
270438217,Sách Maurice,Sách ngoại văn,Tiki,88000,120000,0.27,114,4.8,https://tiki.vn/sach-maurice-p270438217.html?spid=270438218,False
243006533,Sách Britt-Marie Đã Ở Đây (Fredrid Backman),Sách ngoại văn,Tiki,139000,165000,0.16,945,5.0,https://tiki.vn/sach-britt-marie-da-o-day-fredrid-backman-p243006533.html?spid=243006534,False
242425015,Sách Không Bao Giờ Là Thất Bại! Tất Cả Là Thử Thách (Bìa Mềm),Sách ngoại văn,Tiki,160160,208000,0.23,705,4.8,https://tiki.vn/sach-khong-bao-gio-la-that-bai-tat-ca-la-thu-thach-bia-mem-p242425015.html?spid=242425016,False
204000450,Combo Sách Giáo Trình Chuẩn HSK 1 - Sách Bài Học Và Bài Tập (Bộ 2 Cuốn),Sách ngoại văn,Tiki,284800,356000,0.2,1942,5.0,https://tiki.vn/combo-sach-giao-trinh-chuan-hsk-1-sach-bai-hoc-va-bai-tap-bo-2-cuon-p204000450.html?spid=204000451,False
200851515,"Sách Dọn đường tâm lý, thuyết phục chắc thắng",Mỹ phẩm (Cũ),Tiki,133000,160000,0.17,124,5.0,https://tiki.vn/sach-don-duong-tam-ly-thuyet-phuc-chac-thang-p200851515.html?spid=200851516,False
191782162,Sách Trên Đường Băng (Tony Buổi Sáng),Tô màu - Luyện chữ,Tiki,80000,105000,0.24,2505,5.0,https://tiki.vn/sach-tren-duong-bang-tony-buoi-sang-p191782162.html?spid=191782164,False
190707619,Sách Của Chuột Và Người,Tẩy rửa mặt,Tiki,66000,90000,0.27,730,4.8,https://tiki.vn/sach-cua-chuot-va-nguoi-p190707619.html?spid=190707623,False
190238356,Sách Kỷ Luật Bản Thân,Tô màu - Luyện chữ,Tiki,156400,239000,0.35,3966,4.7,https://tiki.vn/sach-ky-luat-ban-than-p190238356.html?spid=190238357,False
161008715,Sách Power Vs Force - Trường Năng Lượng Và Những Nhân Tố Quyết Định Hành Vi Của Con Người (Tái Bản),Sách ngoại văn,Tiki,158200,219000,0.28,7244,5.0,https://tiki.vn/sach-power-vs-force-truong-nang-luong-va-nhung-nhan-to-quyet-dinh-hanh-vi-cua-con-nguoi-tai-ban-p161008715.html?spid=161008716,False
113530805,Sách Tuổi Trẻ Đáng Giá Bao Nhiêu (Tái Bản),Tô màu - Luyện chữ,Tiki,83160,145000,0.43,12444,4.8,https://tiki.vn/sach-tuoi-tre-dang-gia-bao-nhieu-tai-ban-p113530805.html?spid=113530807,False
110883359,Sách Lũ Người Quỷ Ám,Sách ngoại văn,Tiki,337500,450000,0.25,692,4.5,https://tiki.vn/sach-lu-nguoi-quy-am-p110883359.html?spid=110883360,False
82912488,Sách Từ Tốt Đến Vĩ Đại (Tái bản),Sách ngoại văn,Tiki,109000,130000,0.16,11704,5.0,https://tiki.vn/sach-tu-tot-den-vi-dai-tai-ban-2021-p82912488.html?spid=88911710,False
